AN_BASE,NM_ENTIDADE_ENSINO,NM_PRODUCAO,DS_PALAVRA_CHAVE,NM_REGIAO,SG_UF_IES,NR_PAGINAS,DS_RESUMO,NM_GRAU_ACADEMICO,DOC_ID
2024,UNIVERSIDADE FEDERAL DE SANTA CATARINA,COMPARAÇÃO ENTRE OS INGREDIENTES LISTADOS NOS RÓTULOS DE ALIMENTOS INDUSTRIALIZADOS COM O TERMO CASEIRO E SEUS ANÁLOGOS COM AQUELES DE RECEITAS CULINÁRIAS TRADICIONAIS,rotulagem alimentos lista ingredientes alimentos industrializados alimento caseiro receitas culinarias,SUL,SC,140,observado ultimas decadas reducao frequencia preparo refeicoes casa consumo crescente alimentos_industrializados paralelo consumidores demonstrado interesse alimentos menos processados aditivos industriais cientes disso fabricantes alimentos utilizado rotulos alimentos_industrializados termo caseiro expressoes analogas regulamentados legislacao brasileira rotulagem alimentos entanto estudos analisaram lista ingredientes desses alimentos observaram presenca aditivos_alimentares indo desacordo esperado consumidores diante disso presente dissertacao mestrado objetivou identificar comparar similaridades divergencias ingredientes listados rotulos alimentos_industrializados termo caseiro analogos receitas culinarias tradicionais trata estudo_observacional transversal descritivo analitico analisou presenca termo caseiro expressoes analogas rotulos 7 828 alimentos_industrializados compoem censo rotulos conduzido 2020 partir alimentos identificados termo selecionadas receitas culinarias tradicionais correspondentes alimentos disponiveis livros receitas <dona benta comer bem= identificar alimentos analisados apresentavam principais ingredientes aditivos_alimentares listados receitas culinarias empregadas analises estatisticas descritivas termo caseiro analogos presente rotulo 104 alimentos classificados maioria n=55 55 89 ultraprocessados desses alimentos 46 44 23 pertenciam grupo alimentos 1 3 produtos panificacao cereais leguminosas raizes tuberculos derivados estabelecido rdc nº 359 2003 analise comparativa media ingredientes alimentos_industrializados n=51 media ingredientes receitas culinarias equivalentes n=52 mostrou receitas culinarias 6 80 ingredientes dp 2 81 ingredientes apresentaram numero estatisticamente maior p=0 0247 ingredientes alimentos_industrializados 6 14 ingredientes dp 2 53 ingredientes observou maior frequencia ingredientes processados in_natura minimamente processados analisar extensao proposito processamento industrial ingredientes listados receitas culinarias analise comparativa aditivos_alimentares alimentos_industrializados listados receitas culinarias equivalentes mostrou existencia diferenca estatisticamente significante p<0 0001 sendo frequencia maior grupo alimentos_industrializados aditivos_alimentares evidencia declarados rotulos alimentos_industrializados pertenciam classes funcionais conservantes corante fermento quimico aromatizante achados deste estudo enfatizam necessidade criacao regulamento tecnico especifico voltado utilizacao termo caseiro analogos rotulos alimentos_industrializados visto presenca desses termos rotulos alimentos_industrializados podem induzir consumidores equivoco quanto caracteristicas desses alimentos vez comparar ingredientes desses alimentos ingredientes receitas culinarias tradicionais percebe receitas baseadas principalmente alimentos_in_natura poucos aditivos_alimentares diferente encontra alimentos_industrializados comercializados,MESTRADO,5095
2024,UNIVERSIDADE FEDERAL DE SANTA CATARINA,CONCEITO E UTILIZAÇÃO CIENTÍFICOS DO TERMO CLEAN LABEL NA ROTULAGEM DE ALIMENTOS INDUSTRIALIZADOS: UMA REVISÃO DE ESCOPO,nutricao rotulagem alimentos industrializados clean label,SUL,SC,133,volpato laura conceito utilizacao termo clean label rotulagem alimentos_industrializados revisao escopo florianopolis 2024 dissertacao mestrado nutricao 3 programa pos graduacao nutricao universidade federal santa catarina florianopolis 2024 consumo_alimentos industrializados aumentado ultimas decadas devido mudancas sistema alimentar mundial revisoes escopo sistematicas meta_analise associam consumo desses alimentos risco desenvolvimento diversas doencas_cronicas_transmissiveis associacoes parecem ter relacao algumas caracteristicas desses alimentos grande quantidade acucar sodio gorduras saturadas alem baixo teor fibras proteinas micronutrientes parece haver mudancas preferencias consumidores alimentos_industrializados estarem preocupados uso aditivos_alimentares agrotoxicos impacto ambiental producao assim consumidores demandado fabricantes alimentos produtos considerados menos processados ingredientes alergenicos aditivos artificiais sustentaveis produtores alimentos informado rotulos alteracoes meio imagens textos relacionados motivacoes rotulos considerados fonte primaria informacoes consumidores uso alegacoes termos regulamentados pode induzir consumidor erro engano sobre natureza produto estrategia marketing promover supostos beneficios nutricionais efeitos saude regulamentacao brasileira vigente proibe diversos tipos alegacoes objetivos ainda assim termos clean label vem sendo utilizados rotulos alimentos_industrializados nesse sentido objetivo desta dissertacao identificar analisar conceitos utilizacao termo clean label literatura_cientifica relacao rotulagem alimentos_industrializados descrevendo origem conceitos historico uso termo alem mapear analisar utilizacao termo clean label relacao rotulagem formulacao alimentos_industrializados realizado protocolo revisao escopo triagem 4974 artigos inclusao 73 desses 34 artigos originais estudam reformulacao criacao novos produtos partir conceitos sugeridos termo clean label outros 39 discutem propostas conceito definicao termo clean label resultado desse estudo elaborada sugestao conceito clean label abrange tres grandes dimensoes saudavel sustentavel menor processamento entende apesar demanda alimentos clean label surgido consumidores produtores alimentos_industrializados utilizado termo diversos tipos alimentos regulamentacao ainda conceito cientificamente definido termo destaca contribuicao teorica desta dissertacao discussao sobre termos utilizados rotulos alimentos_industrializados resultados dessa dissertacao podem contribuir discussoes tecnicas cientificas saude_publica nutricao regulamentacao proibicao uso termos conceitos subjetivos dependentes interpretacao consumidores alem disso dados podem instrumentalizar profissionais_saude fomentar discussoes sobre rotulagem alimentos_industrializados uso termos regulamentados,MESTRADO,5096
2024,UNIVERSIDADE FEDERAL DE SANTA CATARINA,CONSUMO ALIMENTAR E COMPOSIÇÃO CORPORAL DE PACIENTES ADULTOS COM EPILEPSIA FARMACORRESISTENTE TRATADOS COM DIETA CETOGÊNICA DO TIPO ATKINS MODIFICADA: UM ESTUDO QUASE EXPERIMENTAL,dieta cetogenica dieta atkins modificada consumo alimentar epilepsia farmacorresistente composicao corporal avaliacao antropometrica cetose,SUL,SC,133,dieta atkins modificada dam mostrado resultados promissores controle crises epilepticas individuos epilepsia farmacorresistente embora perda_peso efeito colateral reconhecido escassez dados sobre mudancas composicao_corporal massa_gorda massa_magra tanto curto quanto longo prazo estudo objetivo avaliar efeitos dam composicao_corporal adultos epilepsia farmacorresistente alem examinar variacoes consumo_alimentar cetose serica numero tipo crises epilepticas longo protocolo metodos recrutamento realizado dois centros referencia tratamento epilepsia santa catarina marco 2022 abril 2024 participantes avaliados quatro momentos fase pre dieta pd semana 4 s4 semana 12 s12 semana 24 s24 totalizando 6 meses acompanhamento consumo_alimentar analisado meio registro_alimentar 3 dias orientacao limitar ingestao carboidratos 20g dia fase pd composicao_corporal avaliada atraves medidas peso altura indice_massa_corporal imc circunferencias braco cb cintura cc alem densitometria absormetria radiologica dupla energia dxa registrados numero tipos crises epilepticas farmacos utilizados niveis cetose serica resultados estudo acompanhou 8 participantes longo 24 semanas igualmente distribuidos homens mulheres idades 23 46 anos media 38 25 + 8 27 observou reducao significativa crises focais pd s24 p = 0 018 enquanto crises bilaterais diminuiram significativamente pd s12 pd s24 p < 0 001 reducoes significativas peso circunferencia_cintura cc pd s4 p = 0 036 p < 0 001 respectivamente enquanto circunferencia_braco cb apresentou reducao significativa pd s12 p = 0 042 imc apresentou reducoes estatisticamente_significativas longo estudo apesar alteracoes medias durante visitas observadas mudancas estatisticamente_significativas composicao massa_gorda massa_magra consumo carboidratos apresentou reducao estatisticamente_significativa todos tempos relacao pd p < 0 001 enquanto ingestao lipideos mostrou alteracao significativa pd s12 s24 p < 0 001 ingestao_calorica proteica apesar oscilacoes medias apresentou alteracoes estatisticamente_significativas entanto observado aumento consumo proteico alguns participantes pd refletiu media geral 92 29 + 9 83 conclusao estudo corrobora resultados preliminares intervencoes dieta_cetogenica dc dieta atkins modificada dam controle crises epilepticas pacientes epilepsia farmacorresistente observadas mudancas significativas parametros_antropometricos peso imc cb cc embora sido identificadas alteracoes significativas composicao_corporal preservacao massa_magra considerada resultado positivo primeira conversa fornecida participantes s 4 parece ter influenciado reducao carboidratos antes previsto alem aumentar consumo proteinas embora orientacao sobre dieta enfatizado reducao 7 carboidratos manutencao niveis normais proteinas aumento ingestao lipidios participantes tenderam aumentar ingestao proteinas vez lipidios estudos futuros devem focar somente controle crises efeitos longo prazo dam composicao_corporal desses individuos alem avaliar protocolo dietetico sendo efetivamente seguido apos prescricao,MESTRADO,5097
2024,UNIVERSIDADE FEDERAL DE SANTA CATARINA,"DESENVOLVIMENTO E APLICAÇÃO DA ESCALA DE AVALIAÇÃO DA QUALIDADE DE REFEIÇÕES E LANCHES (MESA) E SUA ASSOCIAÇÃO COM STATUS DE PESO, VARIÁVEIS SOCIODEMOGRÁFICAS E COMPORTAMENTAIS DE CRIANÇAS E ADOLESCENTES",escala criancas refeicoes ultraprocessados,SUL,SC,87,refeicoes diferem termos combinacao alimentos qualidade nutricional objetivos estudo 1 desenvolver escala avaliar qualidade refeicoes lanches escolares segundo grau_processamento alimentos aplicacao teoria resposta item tri fornecer evidencias validade precisao escala 2 medir qualidade refeicoes amostras representativas escolares cidades tres regioes brasileiras nordeste sudeste sul meio nova escala avaliacao qualidade refeicoes lanches mesa analisar associacao status peso variaveis sociodemograficas comportamentais trata estudo psicometrico baseado modelo desdobramento graduado generalizado ggum tri analise dados_secundarios qualidade refeicao traco latente etapas desenvolvimento escala incluiram definicao traco latente geracao itens analise dimensionalidade estimativa parametros itens definicao niveis escala avaliacao validade precisao escala associacao qualidade refeicoes status peso variaveis sociodemograficas comportamentais investigada meio regressao multinominal onze itens apresentaram parametros adequados funcionamento diferencial sexo idade qualidade refeicoes categorizada tres niveis saudavel mista pouco saudavel pontuacoes altas indicam maior prevalencia alimentos_ultraprocessados refeicoes diarias todos lanches maior frequencia consumo_alimentos ultraprocessados escolares regioes nordeste sudeste sul apresentaram maior proporcao qualidade refeicoes lanches saudavel 41 8 misto 44 4 pouco saudavel 43 4 respectivamente associacao status peso escolares regiao nordeste relataram consumo_alimentar dias semana menor escore atividade_fisica uso dispositivos tela exibiram melhor qualidade refeicoes escolares 10 12 anos relataram consumo_alimentar final semana maior escore uso dispositivos tela menor frequencia_consumo alimentacao_escolar exibiram pior qualidade refeicoes resultados reforcam importancia estrategias promovam incentivem habitos saudaveis desde infancia diretrizes intervencoes voltadas promocao alimentacao_saudavel devem incluir orientacoes sobre refeicoes visto escolhas_alimentares variam refeicao refeicao resultado combinacoes alimentos especificos contribuem diferentes formas ingestao_energia nutrientes longo dia,DOUTORADO,5098
2024,UNIVERSIDADE FEDERAL DE SANTA CATARINA,EFEITO DA DIETA CETOGÊNICA (ATKINS MODIFICADA) NA FREQUÊNCIA DE CRISES EPILÉPTICAS E DENSIDADE MINERAL ÓSSEA EM ADULTOS COM EPILEPSIA FARMACORRESISTENTE,epilepsia dieta cetogenica dieta atkins modificada densidade mineral ossea,SUL,SC,111,tratamento dieta_cetogenica considerado eficaz aproximadamente 50 pacientes epilepsia farmacorresiste porem apesar potencial terapeutico dieta controle crises podem existir efeitos adversos exigindo monitoramento constante paciente tratamento realizado estudo quasi experimental analisar efeito dieta_cetogenica atkins modificada frequencia crises epilepticas densidade_mineral_ossea pacientes_adultos epilepsia farmacorresiste quais monitorados 4 12 24 48 semanas tratamento relacao frequencia crises epilepticas reducao significativa crises focais semanas 24 48 p=0 003 p=0 005 crises tonico clonico bilaterais tonico clonico generalizadas reducao significativa observada semanas 12 24 p=0 006 p=0 024 encontradas reducoes densidade_mineral_ossea longo semanas estudadas todos participantes mantiveram z score coluna lombar dentro faixa considerada adequada idade dieta demonstrou eficacia reducao frequencia crises epilepticas pacientes_adultos epilepsia farmacorresistente causar alteracoes clinicamente significativas densidade_mineral_ossea durante periodo avaliado,MESTRADO,5099
2024,UNIVERSIDADE FEDERAL DE SANTA CATARINA,"EFEITO DA DIETA CETOGÊNICA EM INDIVÍDUOS ADULTOS COM EPILEPSIA FARMACORRESISTENTE NOS NÍVEIS SÉRICOS DE BDNF, NSE E NA COGNIÇÃO: UM ESTUDO QUASI-EXPERIMENTAL",dieta cetogenica modificada epilepsia nse bdnf qualidade vida,SUL,SC,176,epilepsia disturbio neurologico cronico afeta 1 2 populacao global caracterizado crises epilepticas recorrentes aproximadamente 20 30 pacientes epilepsia farmacorresistentes respondendo terapias medicamentosas convencionais frequentemente elegiveis tratamentos cirurgicos pacientes compoem cerca terco casos epilepsia enfrentam crises imprevisiveis consequencias ansiedade depressao declinio qualidade_vida bem prejuizos cognitivos ultimas duas decadas dieta_cetogenica ressurgiu alternativa terapeutica custo efetiva pacientes mostrando eficaz apenas reducao frequencia crises melhorar atencao qualidade_vida pacientes cuidadores julho 2022 dezembro 2023 11 pacientes epilepsias fr recrutados participar estudo pacientes recrutados atendidos hospital_universitario universidade federal santa catarina hu ufsc final periodo coleta 2 pacientes haviam finalizado 6 meses dieta analisados 12 semanas totalizando 7 pacientes longo 6 meses dieta_cetogenica estudo avaliou eficacia dieta atkins modificada dam reducao frequencia crises epilepticas melhoria parametros cognitivos biomarcadores pacientes epilepsia observou reducao significativa crises bilaterais apos quatro semanas dieta p=0 023 enquanto reducao crises focais mostrou significancia estatistica longo tempo p=0 59 adicionalmente 7 9 pacientes alcancaram reducao 50 crises apos 12 semanas dieta testes cognitivos aplicados revelaram melhorias significativas reducao tempos resposta tanto teste trilhas parte tmt quanto parte b tmt b 12 24 semanas niveis biomarcadores fator neurotrofico derivado cerebro bdnf enolase neuronio especifica nse mostraram reducoes significativas indicando potenciais efeitos neuroprotetores dieta ademais qualidade_vida mensurada questionario qolie 31 aumentou significativamente sintomas_ansiedade depressao diminuiram longo estudo analise consumo macronutrientes confirmou aderencia dieta_cetogenica reducoes substanciais consumo carboidratos aumento consumo gorduras observacoes adicionais incluiram reducoes significativas indice_massa_corporal peso total medidas_antropometricas,DOUTORADO,5100
2024,UNIVERSIDADE FEDERAL DE SANTA CATARINA,EFEITO DA INGESTÃO DE UM SORVETE COM ALTO TEOR DE PROTEÍNAS E BAIXO TEOR DE GORDURAS SOBRE O ESTADO NUTRICIONAL E MARCADORES INFLAMATÓRIOS EM INDIVÍDUOS COM LEUCEMIA AGUDA EM QUIMIOTERAPIA: UM ENSAIO CLÍNICO RANDOMIZADO.,intervencao nutricional estado nutricional leucemia aguda quimioterapia ensaio clinico randomizado,SUL,SC,186,resumo introducao leucemias agudas correspondem grupo neoplasias hematologicas quimioterapia comumente primeiro tratamento escolha ocorrencia eventos adversos relacionados tratamento apresenta impacto relevante estado_nutricional prognostico clinico entanto poucos estudos investigaram efeitos intervencoes_nutricionais nesta populacao encontrados dentre intervencoes_nutricionais podem ser investigadas sorvete alto teor proteinas baixo teor gorduras previamente testado apresenta boa aceitacao pacientes cancer hematologico objetivos investigar efeito ingestao sorvete alto teor proteinas baixo teor gorduras sobre estado_nutricional indicadores inflamatorios pacientes leucemia aguda durante quimioterapia metodos trata estudo abordagem multimetodos compreendeu revisao_sistematica ensaio_clinico_randomizado revisao_sistematica enfatizou efeito intervencoes_nutricionais orais pacientes cancer hematologico durante quimioterapia primariamente sobre estado_nutricional tolerancia tratamento busca bibliografica abrangeu onze bases dados incluiu estudos testado intervencoes dieteticas definidas aconselhamento nutricional suplementos nutricionais orais alimentos suplementados isolados combinados estudos considerados ensaios_clinicos randomizados pacientes idade maior igual 18 anos cancer hematologico recebendo quimioterapia limitacao linguagem ano publicacao estudos analisados inicialmente titulo resumo dois revisores independentes posteriormente atendiam criterios elegibilidade textos integra revisados confirmar inclusao revisao_sistematica apos extracao dados estudos incluidos sintese resultados avaliacao qualidade evidencia avaliacao risco vies realizadas segunda abordagem metodologica protocolo estudo_intervencao elaborado seguindo diretrizes standard protocol items randomized trials spirit desenho estudo ensaio_clinico_randomizado intuito atender objetivo projeto chapeu levasse consideracao aspectos relevantes resultados obtidos atraves revisao_sistematica estudo protocolo viabilidade elaborado ser executado duas fases fase 1 tempo seguimento 21 dias durante internacao fase 2 tempo seguimento 63 dias envolvendo momentos durante internacao posteriormente domicilio estudo conduzido tese envolveu protocolo fase 1 ensaio_clinico_randomizado pragmatico grupos paralelos uni cego realizado pacientes diagnostico recente leucemia aguda aptos iniciar quimioterapia inducao grupo_controle recebeu dieta convencional hospital grupo_intervencao recebeu dieta convencional hospital acrescida duas porcoes diarias 120g sorvete alto teor proteinas baixo teor gorduras 21 dias desfechos avaliados dia inicio quimioterapia dia sete dia 14 dia 21 estado_nutricional avaliado meio indicadores_antropometricos peso indice_massa_corporal circunferencia_braco circunferencia muscular braco dobra cutanea tricipital atraves avaliacao_subjetiva_global preenchida paciente asg ppp marcadores_inflamatorios utilizados proteina_c_reativa pcr albumina relacao pcr albumina resultados analisados intencao tratar protocolo diferencas grupos testadas atraves teste t student qui_quadrado mann_whitney enquanto analises intragrupo realizadas atraves teste_t_pareado resultados incluidos 10 estudos revisao_sistematica destes quatro estudos testaram intervencoes_nutricionais vitamina_c 500mg d dieta especial oleo_peixe 2g d dieta oral intensificada sobre desfecho estado_nutricional oito oleo_peixe 2g d extrato alho 900mg d selenio 400mcg d dieta cozida dieta baixos niveis bacterias glutamina proteina 20g d cada glutamina 30g d dieta oral intensificada avaliaram tolerancia tratamento apesar alguns parametros nutricionais apresentarem melhora apos intervencao estudos distintos si refere tempo natureza intervencao tipo cancer hematologico estudo protocolo viabilidade ensaio_clinico_randomizado 43 participantes recrutados destes 28 atendiam criterios elegibilidade assinaram termo consentimento livre esclarecido incluidos estudo demonstrado conducao estudo fase 1 viavel dia 21 resultados obtidos neste estudo protocolo viabilidade trazem luz possiveis dificuldades podem ser encontradas durante conducao estudo fase 2 logistica distribuicao intervencao domicilio ingestao intervencao periodo longo sobre ensaio_clinico_randomizado amostra composta 28 individuos grupo_controle n=14 grupo_intervencao n=14 21 43 sexo_feminino grupo_controle 71 43 grupo_intervencao media idade anos 44 21+ 17 06 grupo_controle 40 64+ 16 27 grupo_intervencao 71 43 individuos apresentavam diagnostico leucemia mieloide aguda lma 28 57 leucemia linfoide aguda lla intervencao gerou efeitos significativos sobre parametros nutricionais inflamatorios comparado grupo_controle conclusao resultados obtidos partir estudo revisao_sistematica possivel evidenciar estudos encontraram resultados positivos distintos si diz respeito intervencao tempo estudo delineamento atraves estudo protocolo viabilidade possivel observar delineamento estudo parece ser viavel dia 21 ensaio_clinico_randomizado possivel observar intervencao testada tempo proposto capaz evitar efeitos doenca tratamento sobre parametros analisados,DOUTORADO,5101
2024,UNIVERSIDADE FEDERAL DE SANTA CATARINA,"EFEITO DA SUPLEMENTAÇÃO DE PROBIÓTICOS EM PARÂMETROS METABÓLICOS E INFLAMATÓRIOS DE INDIVÍDUOS COM DIABETES MELLITUS TIPO 2: ENSAIO CLÍNICO RANDOMIZADO, PLACEBO-CONTROLADO E TRIPLO CEGO",diabetes mellitus probioticos microbiota controle glicemico inflamacao acidos graxos,SUL,SC,229,introducao abordagens recentes relatam participacao microbiota_intestinal doencas_cronicas diabetes_mellitus_tipo_2 dm2 probioticos sido investigados potencial estrategia terapeutica efeitos mecanismos resposta metabolica inflamatoria entanto resultados ensaios_clinicos individuos dm2 pouco consistentes dados componentes produtos microbiota_intestinal endotoxinas acidos_graxos_cadeia_curta agcc auxiliam compreensao mecanismos acao probioticos pouco explorados objetivo tese doutorado objetivo avaliar efeito suplementacao probioticos parametros metabolicos inflamatorios individuos dm2 metodos pesquisa realizada duas etapas independentes primeira revisao_sistematica conduzida reunir evidencias uso probioticos simbioticos concentracoes lipopolissacarideos lps agcc microbiota fecal individuos pre diabetes dm2 estrategia busca abrangeu cinco bases dados segunda etapa ensaio_clinico_randomizado placebo controlado triplo cego duracao 12 semanas conduzido individuos ambos_sexos dm2 uso metformina probiotico multiplas cepas utilizado grupo experimental bifidobacterium lactis b breve b longum lactobacillus gasseri l casei l rhamnosus dose 2x109 ufc cada cepa placebo composto maltodextrina <1g dia realizadas avaliacoes parametros metabolismo_glicose insulina glicemia_jejum hemoglobina_glicada homa_ir lipidios colesterol_total ldl_colesterol hdl_colesterol triglicerideos bem marcadores_inflamatorios il 1 il_6 il 8 il_10 il 12p70 tnf lps agcc circulantes antes apos suplementacao resultados resultados encontrados partir revisao_sistematica sugerem predominantemente evidencia baixa certeza rebaixamentos nivel evidencia causados principalmente alto risco vies imprecisao apenas intervencao simbioticos desfecho butirato fecal estudo demonstrando efeito aumento butirato observado dois ensaios principal achado efeitos probioticos simbioticos niveis lps agcc composicao_microbiota pouco explorados estudos disponiveis apresentam metodologias heterogeneas limitam evidencia analises ensaio_clinico mostraram reducao significativa il 1 p=0 024 il 12p70 p=0 010 grupo probiotico comparacao grupos analise intra grupo aumento homa_ir p=0 028 insulina jejum p=0 028 assim reducao concentracoes butirato p=0 031 grupo placebo apos 12 semanas acompanhamento conclusao acordo resultados revisao_sistematica apesar possibilidade efeito benefico uso simbioticos aumento butirato evidencia disponivel todos desfechos limitada especial numero reduzido estudos tamanho efeito pequeno preocupacoes risco vies ensaio_clinico uso probiotico parece ter efeito reducao marcadores_inflamatorios manutencao parametros glicemicos resultados conjunto evidencia previamente disponivel reforcam hetorogeneidade estudos relevancia clinica observada limitacoes estabelecimento recomendacoes robustas uso probioticos tratamento adjuvante farmacologico dm2,DOUTORADO,5102
2024,UNIVERSIDADE FEDERAL DE SANTA CATARINA,EFEITO DO CONSUMO DE SUCO DE UVA ROXA (VITIS LABRUSCA) SOBRE PARÂMETROS RELACIONADOS AO DANO MUSCULAR INDUZIDO PELO EXERCÍCIO E AO DESEMPENHO ESPORTIVO EM CORREDORES,antioxidantes polifenois corrida,SUL,SC,129,dano muscular induzido exercicio dmie ocorre tecido muscular danificado levando comprometimento capacidade producao forca dor muscular extravasamento proteinas intracelulares circulacao uva derivados possuem compostos_bioativos apresentam atividade_antioxidante anti inflamatoria atividade pode ser interessante atenuar sinais sintomas dmie consequentemente melhorar desempenho treinos seguintes estudo ensaio_clinico duplo cego paralelo randomizado controlado placebo conduzido universidade federal santa catarina ufsc sob numero rbr 9jkkvbb registro brasileiro ensaios_clinicos rebec protocolo deste estudo aprovado comite etica pesquisa seres_humanos caae 58141222 7 0000 0121 protocolo 5 425 333 objetivo estudo avaliar efeito consumo suco_uva sobre parametros relacionados dano muscular induzido exercicio desempenho esportivo criterios inclusao sexo_masculino idade 18 45 anos corredores treinados experiencia competitiva provas 5 10 km volume semanal minimo 20 km vinte corredores treinados sexo_masculino randomizados dois grupos cegos consumiram placebo n=9 suco_uva n=11 durante seis dias 600 ml dia placebo bebida caracteristicas organolepticas similares suco_uva contendo sacarose quarto dia participantes correram 20 minutos declive 15 70 vo2max consumo maximo oxigenio seguida avaliou economia corrida ec desempenho testes contrarrelogio 5 km tt salto contramovimento cmj amostras sangue coletas antes apos testes fisicos avalicao fenois totais creatina quinase ck aspartato aminotransferase ast lactato desidrogenase ldh apos 48h coleta sangue cmj realizados novamente tt 5 km cmj prejudicados forma semelhante grupos placebo suco_uva enquanto economia corrida mudou apos dmie mesma forma creatina quinase lactato desidrogenase aspartato aminotransferase compostos_fenolicos totais apresentaram comportamento semelhante longo tempo grupos apresentando portanto efeitos interacao grupo x tempo p > 0 05 conclui consumo suco_uva durante seis dias atenuou dmie reducao desempenho provocado permanece necessidade novos desenhos estudo focados elucidacao potenciais efeitos consumo uva produtos ambito esporte,MESTRADO,5103
2024,UNIVERSIDADE FEDERAL DE SANTA CATARINA,EXECUÇÃO DOS PROGRAMAS DE ALIMENTAÇÃO ESCOLAR DA AMÉRICA LATINA DURANTE A PANDEMIA DE COVID-19: UM BALANÇO CRÍTICO NA PERSPECTIVA DO DIREITO HUMANO À ALIMENTAÇÃO E À NUTRIÇÃO ADEQUADAS (DHANA),palavras chave alimentacao escolar politicas publicas seguranca alimentar paises baixa media renda assistencia alimentar,SUL,SC,149,contexto pandemia_covid_19 trouxe implicacoes sistemas sanitario social economico educacional alimentar fechamento escolas intuito dar continuidade programas alimentacao_escolar pae assistir populacoes vulnerabilidade_social cada nacao respondeu desafios impostos pandemia partir condutas distintas pode ter prejudicado garantia direito humano alimentacao nutricao adequadas dhana objetivos analisar execucao programas alimentacao_escolar america latina durante pandemia_covid_19 perspectiva dhana metodos trata revisao escopo guiada checklist <preferred reporting items systematic_reviews and meta analyses extension scoping reviews= prisma scr bem protocolo registrado repositorio open science framework osf busca artigos realizada bases embase fsta lilacs pubmed medline scielo scopus web of science busca documentos oficiais realizada meio consulta websites orgaos governamentais paises america latina sitios eletronicos orgaos internacionais cepal unicef celac unesco opas fao pma quanto etapa selecao primeiro momento identificacao avaliacao ocorreu leitura criteriosa titulos resumos palavras chave fase 1 posteriormente materiais lidos integra fase 2 selecionados artigos cientificos documentos oficiais considerados potencialmente elegiveis inclusao neste estudo revisao todas etapas realizadas dois revisores independentes sendo quaisquer divergencias analisadas terceiro pesquisador posteriormente realizada sintese descritiva dados perspectiva dhana analisado portanto garantia dimensoes disponibilidade partir oferta pae modalidade execucao ajuste realizado meio pandemia acesso acordo beneficiarios atendidos adequacao partir qualidade nutricional oferta alimentos_in_natura estabilidade partir garantia dimensoes disponibilidade acesso adequacao forma regular durante periodo resultados identificados 192 materiais desses incluidos 20 artigos 88 fontes documentais totalizando n=108 materiais inseridos pesquisa local maior conjunto informacoes artigos cientificos brasil 14 70 publicacoes consideradas seguido colombia n=3 15 paises destacaram quanto extensao marcos legais publicados uruguai n=14 colombia 7 n=12 brasil n=7 peru n=7 argentina n=6 20 paises america latina tres cuba haiti nicaragua permaneceram pae vigentes 2020 2022 quanto dimensao disponibilidade_alimentos observou outros 17 paises adaptaram oferta alimentacao_escolar modalidades cestas alimentos oferta monetaria porcao industrializada pronta consumo refeicoes preparadas instituicao ensino refere dimensao acesso observado 10 paises 50 atenderam mesmos beneficiarios faziam parte programa anteriormente enquanto 5 25 reduziram acessibilidade apenas parcela publico quanto dimensao adequacao notou 12 paises 60 especificaram oferta alimentos_in_natura fim possivel analisar dimensao estabilidade vez escassez estudos relataram garantia outras tres dimensoes forma regular durante anos 2020 2022 conclusao dimensoes dhana integralmente contempladas durante periodo emergencial portanto diversas violacoes direitos estudantes beneficiarios pae sugere realizacao estudos tematica delineamentos distintos complementares exemplo pesquisas abordem dimensao estabilidade dhana logo espera presente pesquisa contribuir campo pesquisa auxiliar construcao alternativas planos contingencia meio situacoes emergenciais futuras,MESTRADO,5104
